dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,effective_k_dir_zpia,u_perp_norm_ratio_mean,u_perp_zero_rate,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,method_arm
atrialfibrillation,3,success,zpia_top1_pool,resnet1d,act,0.1666666666666666,0.3722943722943723,0.2056277056277056,123.37654935069378,30,15,0.5555555555555555,1.0,0.0001281099310787,0.0323768301161775,1.0545140255910483,0.1124013726915533,0.2728300115496178,0.8437962467856865,0.0108511606231331,0.5,120,120,10,10,0.0,1.198849312909621,0.5,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_pca_template
ering,1,success,zpia_top1_pool,resnet1d,act,0.5424850558740912,0.6244242545632895,0.0819391986891983,15.104413052034936,24,30,0.7777777777777777,0.7777777777777777,0.0001809973172899,0.0013172807806095,1.0826473427526335,0.1342720153212183,0.2135878963051524,1.0850636769840405,-0.0068217068910598,0.5,240,240,10,10,0.0,1.072255096124625,0.5833333333333334,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_pca_template
ering,2,success,zpia_top1_pool,resnet1d,act,0.848105426301868,0.7892247689439809,-0.0588806573578871,-6.942609796994725,30,30,0.7777777777777778,1.0,0.0001810198296953,0.0013015705663152,1.0840905921667,0.1348615673660816,0.2204065091685895,1.0484200830955133,-0.0385495983064174,0.5416666666666666,240,240,10,10,0.0,1.108215355181098,0.5833333333333334,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_pca_template
ering,3,success,zpia_top1_pool,resnet1d,act,0.8501737413578302,0.8182710913339317,-0.0319026500238984,-3.7524854884909296,30,16,0.7777777777777778,1.0,0.0001810094738712,0.0013504332189385,1.083336464415062,0.1344883792898493,0.2147860118852129,1.0999095086492523,-0.0351424701511859,0.5416666666666666,240,240,10,10,0.0,1.108215355181098,0.5833333333333334,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_pca_template
handmovementdirection,1,success,zpia_top1_pool,resnet1d,act,0.2384428967090257,0.2558647432762303,0.0174218465672045,7.306503779796319,21,25,0.5395413410119293,0.3528138528138528,0.0002856511259412,1.1122052785672529e-07,1.0907436587754713,0.164898940110474,0.2067349556421588,0.9899009169526736,-0.0091322269290685,0.515625,1280,1280,10,10,0.0,2.256590839242315,0.1796875,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
handmovementdirection,2,success,zpia_top1_pool,resnet1d,act,0.2030680813439434,0.2267118863049095,0.0236438049609661,11.643283947532783,17,14,0.3214285714285714,0.4258129338691999,0.0002856751789936,1.1118620129119897e-07,1.0931570330247573,0.1663663473214367,0.2076197131634412,0.987985101412486,-0.0001281851000385,0.5,1280,1280,10,10,0.0,2.185709229800354,0.234375,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
handmovementdirection,3,success,zpia_top1_pool,resnet1d,act,0.1875628456510809,0.2731758579584666,0.0856130123073857,45.64494975817326,15,11,0.3456896551724138,0.353625541125541,0.0002856908766238,1.1147530364494109e-07,1.0899465259835008,0.1678889091908914,0.2037342308172181,1.0034452843727364,-0.0007745296461507,0.5,1280,1280,10,10,0.0,2.248390223283105,0.140625,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
handwriting,1,success,zpia_top1_pool,resnet1d,act,0.382737297846506,0.3465004984532979,-0.036236799393208,-9.467796875115027,30,13,0.3055555555555555,0.371031746031746,0.0001567678700579,0.0003234367432765,1.0759802185302043,0.1111837081984578,0.8382226621765295,0.2429830989517447,-0.0384017005562782,0.5375,1200,1200,10,10,0.0,2.01355659840141,0.2083333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
handwriting,2,success,zpia_top1_pool,resnet1d,act,0.4136709560472157,0.4586134373982184,0.0449424813510027,10.86430406334086,30,14,0.3402777777777777,0.4347222222222222,0.0001568527861555,0.0003197898815863,1.0805617665229368,0.1161113420977587,0.8175676042546032,0.2591882417685238,-0.0491366758942604,0.5333333333333333,1200,1200,10,10,0.0,1.692370461197832,0.2666666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
handwriting,3,success,zpia_top1_pool,resnet1d,act,0.4038917991696072,0.4613611024974195,0.0574693033278123,14.22888239302841,30,17,0.3305555555555555,0.344,0.0001567782575201,0.0003246372440724,1.0767735998579626,0.1124754750524641,0.8099734878876552,0.2621793509247431,-0.0520784817636013,0.55,1200,1200,10,10,0.0,1.7467064997259498,0.3083333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
natops,1,success,zpia_top1_pool,resnet1d,act,0.9373000436629222,0.972112304503486,0.0348122608405637,3.714099595090127,18,20,0.972027972027972,0.972027972027972,0.0004469595998942,2.911450583744948,1.3335341733973745,0.4918480803162194,0.0361466770882352,5.82076716417455,8.668796363053843e-05,0.5034722222222222,1440,1440,10,10,0.0,0.9658977994431152,0.75,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
natops,2,success,zpia_top1_pool,resnet1d,act,0.9070392331641024,0.9538311151214378,0.0467918819573354,5.158748936951534,27,30,1.0,0.972027972027972,0.0004477646963481,2.914796653166316,1.3698767283283395,0.5230345873708028,0.0367311613760361,5.7362806886113855,-0.0005758103216066,0.4895833333333333,1440,1440,10,10,0.0,1.8294220530927825,0.3472222222222222,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
natops,3,success,zpia_top1_pool,resnet1d,act,0.920588320022504,0.9297794966520434,0.0091911766295395,0.9984023728339771,30,30,0.945887445887446,0.972027972027972,0.0004480327735398,2.9214061409759755,1.3719284662712343,0.532274683110697,0.0374223596885678,5.643837013582447,0.0002589370706118,0.4930555555555556,1440,1440,10,10,0.0,2.0514715119769167,0.2152777777777778,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
racketsports,1,success,zpia_top1_pool,resnet1d,act,0.8656212251404092,0.8963906898179199,0.0307694646775107,3.5546102878784485,30,30,0.9409722222222222,0.9409722222222222,0.0002217108505167,0.0001210284696326,1.0986210148552344,0.1592097859613259,0.098286164568344,2.1438648560026827,-0.0315777957439422,0.5291666666666667,1200,1200,10,10,0.0,2.1934621821336524,0.175,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
racketsports,2,success,zpia_top1_pool,resnet1d,act,0.8588293650793651,0.8722141673570837,0.0133848022777185,1.558493603439845,30,27,0.9701754385964912,1.0,0.0002216915022143,0.0001339409258657,1.098362351477686,0.1578930821137924,0.0971920337797351,2.169316663145023,-0.0236171316355466,0.525,1200,1200,10,10,0.0,2.0793262638784564,0.175,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
racketsports,3,success,zpia_top1_pool,resnet1d,act,0.8843719087962982,0.8763514357053683,-0.0080204730909299,-0.906911685484756,30,13,0.9705882352941176,0.9409722222222222,0.0002217397280954,0.0001230395394497,1.103210048391725,0.1608265062517776,0.0982568420230115,2.1508125271014964,-0.0285047274082899,0.5166666666666667,1200,1200,10,10,0.0,2.2325861757966567,0.1583333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
japanesevowels,1,success,zpia_top1_pool,resnet1d,act,0.9561456014766324,0.981971643805046,0.0258260423284136,2.7010572016931094,30,20,0.9452769452769452,0.9813519813519812,0.000315617149379,2.462149223152988,1.2081200004942734,0.3250271638680042,0.0372904426087543,5.394679395933378,-0.0067427670583128,0.5023148148148148,2160,2160,10,10,0.0,2.11319958516305,0.2916666666666667,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
japanesevowels,2,success,zpia_top1_pool,resnet1d,act,0.9741476029508114,0.9717629128926112,-0.0023846900582003,-0.2447975857230669,30,30,1.0,1.0,0.0003158813797738,2.443867216328235,1.2179801832213537,0.3365663936314596,0.0375873302124854,5.356552201176859,-0.0046291691251099,0.5,2160,2160,10,10,0.0,2.209771194231261,0.1851851851851851,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
japanesevowels,3,success,zpia_top1_pool,resnet1d,act,0.9681596726696928,0.9841932461543108,0.0160335734846178,1.6560875526159713,30,30,1.0,0.9813519813519817,0.0003156659438086,2.4439635522244223,1.209582339585375,0.3289141271463168,0.0374169818167753,5.378469108461614,-0.0058855013921856,0.5,2160,2160,10,10,0.0,2.275229954185613,0.1388888888888889,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
atrialfibrillation,1,success,zpia_top1_pool,resnet1d,act,0.2164502164502164,0.1574074074074074,-0.059042809042809,-27.277765175450263,30,30,0.5555555555555555,0.5555555555555555,0.0001279257483651,0.0270438835618535,1.044424244748721,0.1040719320248882,0.2722070991522056,1.0436398830928968,0.0067940177395939,0.5,120,120,10,10,0.0,1.5171063970560272,0.3333333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
atrialfibrillation,2,success,zpia_top1_pool,resnet1d,act,0.3205128205128205,0.1068376068376068,-0.2136752136752137,-66.66664586667316,28,30,0.5555555555555555,0.5555555555555555,0.0001286038673504,0.0331791490389061,1.0862939523829986,0.1311047505557798,0.263182491291113,1.033774431547862,0.0018962671747431,0.5416666666666666,120,120,10,10,0.0,1.5171063970560272,0.3333333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
atrialfibrillation,3,success,zpia_top1_pool,resnet1d,act,0.1666666666666666,0.1142857142857142,-0.0523809523809523,-31.428552571439884,30,30,0.5555555555555555,0.5555555555555555,0.0001283317812527,0.0323759510371722,1.0733877670779886,0.1205889731743107,0.2728300115496178,0.8437962467856865,0.0210265293717384,0.4583333333333333,120,120,10,10,0.0,1.907283999313379,0.3333333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
ering,1,success,zpia_top1_pool,resnet1d,act,0.5424850558740912,0.6693517112135842,0.1268666553394929,23.386198491473237,24,28,0.7777777777777777,0.7777777777777777,0.0001812669861372,0.0013172471964267,1.099365250446225,0.1447051530915589,0.2135878963051524,1.0850636769840405,-0.0090237502008676,0.5208333333333334,240,240,10,10,0.0,1.617343421300539,0.375,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
ering,2,success,zpia_top1_pool,resnet1d,act,0.848105426301868,0.8513587369872769,0.0032533106854089,0.3835973926021734,30,30,0.7777777777777778,1.0,0.0001811659031611,0.001301518658441,1.0917539000332757,0.140580693834956,0.2204065091685895,1.0484200830955133,-0.0323369093239307,0.5208333333333334,240,240,10,10,0.0,1.910914271579008,0.25,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
ering,3,success,zpia_top1_pool,resnet1d,act,0.8501737413578302,0.8387229001723048,-0.0114508411855254,-1.3468823231772271,30,16,0.7777777777777778,1.0,0.0001812131688468,0.0013506761553972,1.096354390084753,0.1438681076393667,0.2147860118852129,1.0999095086492523,-0.0344755090773105,0.5,240,240,10,10,0.0,1.4298983730942694,0.5,zpia_top1_pool,core_concat,concat_all,10.0,1,anchor_top_abs_response,10,0.0,0.0,0,0,False,0.0,0.0,0.0,0,0.0,0.0,0.0,csta_random_orth_template
