dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,direction_bank_source,method_arm
handmovementdirection,3,success,lraes,resnet1d,act,0.1875628456510809,0.2973415473415473,0.1097787016904663,58.52899212549434,15,20,0.3456896551724138,0.2790064102564102,0.0002853905376176,1.1148359539472224e-07,1.07977463888185,0.1427789203101613,0.9999999999899998,1.0034452843727362,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
handwriting,1,success,lraes,resnet1d,act,0.382737297846506,0.384114039958644,0.001376742112138,0.3597093254759859,30,13,0.3055555555555555,0.3930555555555555,0.0001566876142754,0.0003234310694635,1.077495121544825,0.1139540903049582,0.8510652872760406,0.2429830989517447,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
handwriting,2,success,lraes,resnet1d,act,0.4136709560472157,0.4691845463588344,0.0555135903116186,13.419742449972729,30,30,0.3402777777777777,0.4599206349206349,0.0001567286539157,0.0003197723668187,1.0815398009795918,0.1187522935752733,0.8748595262425835,0.2591882417685239,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
handwriting,3,success,lraes,resnet1d,act,0.4038917991696072,0.444876804523924,0.0409850053543168,10.14751854111981,30,17,0.3305555555555555,0.3652777777777777,0.0001568592010894,0.0003247100736424,1.0827725557940828,0.1190400244350922,0.8676174643960364,0.2621793509247431,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
natops,1,success,lraes,resnet1d,act,0.9373000436629222,0.9659287282238102,0.0286286845608879,3.054377485637471,18,13,0.972027972027972,0.972027972027972,0.0004449523825763,2.911639874978333,1.259548209682381,0.3927797403759682,0.9999999999899996,5.820767164174551,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
natops,2,success,lraes,resnet1d,act,0.9070392331641024,0.9663651780667044,0.0593259449026019,6.540614362957135,27,30,1.0,1.0,0.0004454839140656,2.9147780085573003,1.286439294171219,0.4188800454301514,0.9999999999899996,5.7362806886113855,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
natops,3,success,lraes,resnet1d,act,0.920588320022504,0.9549616759447952,0.0343733559222911,3.733846219948208,30,26,0.945887445887446,0.972027972027972,0.0004455581130736,2.9212485681892058,1.2852293924874398,0.4198762791400787,0.9999999999899996,5.643837013582446,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
racketsports,1,success,lraes,resnet1d,act,0.8656212251404092,0.895829522590086,0.0302082974496767,3.4897820296625457,30,30,0.9409722222222222,0.9409722222222222,0.0002218355518685,0.0001210885194233,1.098651912011802,0.1541978559390391,0.9999999999899998,2.143864856002683,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
racketsports,2,success,lraes,resnet1d,act,0.8588293650793651,0.8843719087962982,0.025542543716933,2.974111247402613,30,23,0.9701754385964912,1.0,0.0002215956016371,0.0001339344873587,1.0893752150183678,0.1500102097874754,0.9999999999899998,2.1693166631450227,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
racketsports,3,success,lraes,resnet1d,act,0.8843719087962982,0.8640667915106117,-0.0203051172856865,-2.295992759124457,30,12,0.9705882352941176,0.9409722222222222,0.0002217239346127,0.0001230582788339,1.0999063937568918,0.157689446747044,0.9999999999899998,2.1508125271014964,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
japanesevowels,1,success,lraes,resnet1d,act,0.9561456014766324,0.9742244496334228,0.0180788481567903,1.8908047307926148,30,20,0.9452769452769452,1.0,0.000315511796778,2.462259715795486,1.2039455181712229,0.3192328408710821,0.9999999999899998,5.394679395933378,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
japanesevowels,2,success,lraes,resnet1d,act,0.9741476029508114,0.9746909316394728,0.0005433286886614,0.0557747749151039,30,30,1.0,1.0,0.0003152723543651,2.4438241859701093,1.198544609812422,0.3130566206112466,0.9999999999899998,5.356552201176861,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
japanesevowels,3,success,lraes,resnet1d,act,0.9681596726696928,0.9822639194447232,0.0141042467750301,1.4568098337878514,30,16,1.0,1.0,0.0003154105411735,2.4442122789349656,1.205835273744336,0.320433704125678,0.9999999999899998,5.378469108461614,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
atrialfibrillation,1,success,lraes,resnet1d,act,0.2164502164502164,0.1068376068376068,-0.1096126096126096,-50.64100224488261,30,30,0.5555555555555555,0.5555555555555555,0.0001298145689058,0.0271453867704175,1.0824671937691568,0.1310506824442278,0.9999999999899996,1.0436398830928968,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
atrialfibrillation,2,success,lraes,resnet1d,act,0.3205128205128205,0.1717171717171717,-0.1487956487956488,-46.42422793988331,28,30,0.5555555555555555,1.0,0.0001282642253596,0.0332092943786822,1.0773093043148063,0.1293627926799769,0.9999999999899996,1.0337744315478616,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
atrialfibrillation,3,success,lraes,resnet1d,act,0.1666666666666666,0.3722943722943723,0.2056277056277056,123.37654935069378,30,15,0.5555555555555555,1.0,0.0001279930464993,0.0323793635858573,1.0772893269690906,0.1275909668469955,0.9999999999899996,0.8437962467856867,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
ering,1,success,lraes,resnet1d,act,0.5424850558740912,0.7254297709460754,0.1829447150719841,33.72345087990665,24,27,0.7777777777777777,0.7777777777777777,0.0001811916243211,0.001318220367913,1.0960438097109584,0.1422640001515721,0.9999999999899996,1.0850636769840405,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
ering,2,success,lraes,resnet1d,act,0.848105426301868,0.8567475177457226,0.0086420914438545,1.0189877528021825,30,18,0.7777777777777778,1.0,0.0001806419568894,0.001299241242921,1.0982569558983075,0.1447553762381312,0.9999999999899996,1.048420083095513,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
ering,3,success,lraes,resnet1d,act,0.8501737413578302,0.8393086101630085,-0.0108651311948216,-1.2779893553851012,30,16,0.7777777777777778,1.0,0.0001811055926791,0.0013498389276355,1.09994246423672,0.145084795042462,0.9999999999899996,1.0999095086492523,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,group_top_random_sameclass_k5
handmovementdirection,1,success,lraes,resnet1d,act,0.2384428967090257,0.2581138831138831,0.0196709864048573,8.249764797605721,21,20,0.5395413410119293,0.4167542016806723,0.000285340777968,1.1122127009826069e-07,1.0793070907957645,0.1403993755324408,0.9999999999899998,0.9899009169526736,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
handmovementdirection,2,success,lraes,resnet1d,act,0.2030680813439434,0.2249955954897815,0.0219275141458381,10.798104361164668,17,30,0.3214285714285714,0.4527795733678087,0.0002854502040463,1.1120251814955233e-07,1.079981709443158,0.1422546651576416,0.9999999999899998,0.987985101412486,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
handmovementdirection,3,success,lraes,resnet1d,act,0.1875628456510809,0.2216538789428815,0.0340910332918005,18.175782627779448,15,11,0.3456896551724138,0.3540229885057471,0.0002854298751343,1.114878652496161e-07,1.0797801279738373,0.1428816516111147,0.9999999999899998,1.0034452843727362,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
handwriting,1,success,lraes,resnet1d,act,0.382737297846506,0.4878237281311936,0.1050864302846876,27.456535702014605,30,19,0.3055555555555555,0.444,0.0001568255293146,0.0003233233961269,1.0774965674230743,0.1139008052174099,0.8510652869256917,0.2429830989517447,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
handwriting,2,success,lraes,resnet1d,act,0.4136709560472157,0.4406261236924381,0.0269551676452224,6.516087420471066,30,25,0.3402777777777777,0.4791666666666667,0.0001569459697681,0.0003198499368756,1.0812638189257215,0.1189352423681354,0.8748595267069561,0.2591882417685239,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
handwriting,3,success,lraes,resnet1d,act,0.4038917991696072,0.4456853995413681,0.0417936003717609,10.347719391670806,30,16,0.3305555555555555,0.3453333333333333,0.000156847750376,0.000324500089777,1.0823959271048011,0.1187300135942517,0.8676174640650859,0.2621793509247431,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
natops,1,success,lraes,resnet1d,act,0.9373000436629222,0.9833287024173382,0.0460286587544159,4.910770478977873,18,30,0.972027972027972,0.972027972027972,0.0004448550562798,2.9116388563503177,1.25900106320211,0.3901439209678831,0.9999999999899996,5.820767164174551,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
natops,2,success,lraes,resnet1d,act,0.9070392331641024,0.9490810359231412,0.0420418027590386,4.635058395139348,27,30,1.0,1.0,0.0004455544324167,2.9149678352955743,1.286000370115705,0.4190899809476878,0.9999999999899996,5.7362806886113855,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
natops,3,success,lraes,resnet1d,act,0.920588320022504,0.9487638525683684,0.0281755325458645,3.0606003652724447,30,30,0.945887445887446,0.972027972027972,0.0004453959170635,2.921251415903172,1.2866332754289476,0.4204742214442968,0.9999999999899996,5.643837013582446,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
racketsports,1,success,lraes,resnet1d,act,0.8656212251404092,0.895829522590086,0.0302082974496767,3.4897820296625457,30,24,0.9409722222222222,0.9409722222222222,0.0002215880577633,0.0001209991104662,1.0979421949811252,0.1533039555303166,0.9999999999899998,2.143864856002683,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
racketsports,2,success,lraes,resnet1d,act,0.8588293650793651,0.877184664584263,0.0183552995048978,2.137246129905623,30,30,0.9701754385964912,1.0,0.0002215390458031,0.0001339024126227,1.0892256874783823,0.1501013612222256,0.9999999999899998,2.1693166631450227,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
racketsports,3,success,lraes,resnet1d,act,0.8843719087962982,0.8841888643977036,-0.0001830443985946,-0.0206976698463988,30,13,0.9705882352941176,0.9705882352941176,0.0002216921945954,0.0001230316282019,1.099810841506878,0.1577182065496266,0.9999999999899998,2.1508125271014964,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
japanesevowels,1,success,lraes,resnet1d,act,0.9561456014766324,0.984530932432115,0.0283853309554825,2.968724422611054,30,24,0.9452769452769452,0.9628334628334628,0.000315336240027,2.4617051521150493,1.2040831578022346,0.3188852251571426,0.9999999999899998,5.394679395933378,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
japanesevowels,2,success,lraes,resnet1d,act,0.9741476029508114,0.9698516089272252,-0.004295994023586,-0.4410002723994484,30,30,1.0,1.0,0.0003154192025116,2.444508973523596,1.199943892253812,0.3144102750831002,0.9999999999899998,5.356552201176861,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
japanesevowels,3,success,lraes,resnet1d,act,0.9681596726696928,0.9756662725960528,0.0075065999263598,0.775347224524774,30,13,1.0,0.9813519813519817,0.000315461863135,2.443888405872952,1.206413231810177,0.32160624515289,0.9999999999899998,5.378469108461614,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
atrialfibrillation,1,success,lraes,resnet1d,act,0.2164502164502164,0.2433862433862433,0.0269360269360269,12.444438695113762,30,30,0.5555555555555555,0.5555555555555555,0.0001285289917828,0.0270692276356998,1.07570248526448,0.1276989635361151,0.9999999999899996,1.0436398830928968,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,sameclass_zmix
atrialfibrillation,2,success,lraes,resnet1d,act,0.3205128205128205,0.1025641025641025,-0.2179487179487179,-67.99997878400661,28,30,0.5555555555555555,1.0,0.0001292477222284,0.0332737520241998,1.087176189676047,0.1344546767159446,0.9999999999899996,1.0337744315478616,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,sameclass_zmix
atrialfibrillation,3,success,lraes,resnet1d,act,0.1666666666666666,0.0416666666666666,-0.125,-74.999955000027,30,30,0.5555555555555555,0.5555555555555555,0.0001279153974597,0.032277630922336,1.0839826315491976,0.1315352743005143,0.9999999999899996,0.8437962467856867,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,sameclass_zmix
ering,1,success,lraes,resnet1d,act,0.5424850558740912,0.821940097253559,0.2794550413794677,51.51385956896639,24,30,0.7777777777777777,0.7777777777777777,0.0001808019242656,0.0013162981591039,1.0953074882113982,0.1402088246461328,0.9999999999899996,1.0850636769840405,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
ering,2,success,lraes,resnet1d,act,0.848105426301868,0.871555444565241,0.023450018263373,2.7649882633857987,30,30,0.7777777777777778,1.0,0.000181224690817,0.0013021410728652,1.097539229652397,0.1441243632988604,0.9999999999899996,1.048420083095513,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
ering,3,success,lraes,resnet1d,act,0.8501737413578302,0.8221353261939276,-0.0280384151639025,-3.297962581290653,30,16,0.7777777777777778,1.0,0.0001807918783314,0.0013489952268126,1.099426311772247,0.143677366955165,0.9999999999899996,1.0999095086492523,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,sameclass_zmix
