dataset,seed,status,algo,model,pipeline,base_f1,act_f1,gain,f1_gain_pct,base_stop_epoch,act_stop_epoch,base_best_val_f1,act_best_val_f1,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,direction_bank_source,method_arm
atrialfibrillation,1,success,lraes,resnet1d,act,0.2164502164502164,0.2761904761904761,0.0597402597402597,27.599987248805878,30,20,0.5555555555555555,0.5555555555555555,0.0001296291313131,0.0270581252825018,1.0721748948737404,0.126733824015455,0.9999999999899996,1.0436398830928968,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,csta_group_template_top
atrialfibrillation,2,success,lraes,resnet1d,act,0.3205128205128205,0.0833333333333333,-0.2371794871794872,-73.99997691200721,28,30,0.5555555555555555,0.5555555555555555,0.000128283995621,0.0331510189449234,1.0776541132121162,0.1259916683211435,0.9999999999899996,1.0337744315478616,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,csta_group_template_top
atrialfibrillation,3,success,lraes,resnet1d,act,0.1666666666666666,0.3722943722943723,0.2056277056277056,123.37654935069378,30,15,0.5555555555555555,1.0,0.0001283186068121,0.0324740754080864,1.0745422834511984,0.1263298872466002,0.9999999999899996,0.8437962467856867,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,csta_group_template_top
ering,1,success,lraes,resnet1d,act,0.5424850558740912,0.8528452059606494,0.3103601500865581,57.210809683167,24,20,0.7777777777777777,0.7777777777777777,0.0001812385267443,0.0013170656162727,1.0962753795028062,0.1427797586503837,0.9999999999899996,1.0850636769840405,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,csta_group_template_top
ering,2,success,lraes,resnet1d,act,0.848105426301868,0.7729591993414546,-0.0751462269604134,-8.860480757398866,30,15,0.7777777777777778,1.0,0.000181057056284,0.0013008670939301,1.0993233050496216,0.1456006939004273,0.9999999999899996,1.048420083095513,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,csta_group_template_top
ering,3,success,lraes,resnet1d,act,0.8501737413578302,0.8220589671909333,-0.0281147741668968,-3.3069441565026523,30,16,0.7777777777777778,1.0,0.0001814528835553,0.0013498723544866,1.100688998318582,0.1465201406033421,0.9999999999899996,1.0999095086492523,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,csta_group_template_top
handmovementdirection,1,success,lraes,resnet1d,act,0.2384428967090257,0.2588434022257552,0.0204005055167294,8.555715956558112,21,20,0.5395413410119293,0.4234851835471031,0.0002852676094388,1.112233449366386e-07,1.079824842468173,0.1407751793110732,0.9999999999899998,0.9899009169526736,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
handmovementdirection,2,success,lraes,resnet1d,act,0.2030680813439434,0.2492298900318474,0.046161808687904,22.73217221053369,17,15,0.3214285714285714,0.3718137254901961,0.0002855669332817,1.1121117485304028e-07,1.080026986605937,0.1424919634227496,0.9999999999899998,0.987985101412486,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
handmovementdirection,3,success,lraes,resnet1d,act,0.1875628456510809,0.3323089700996677,0.1447461244485868,77.172025607795,15,15,0.3456896551724138,0.2717948717948718,0.0002852660616412,1.1147648716287449e-07,1.0804152330021182,0.1431730231531605,0.9999999999899998,1.0034452843727362,0.0,0.0,1280,1280,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
handwriting,1,success,lraes,resnet1d,act,0.382737297846506,0.4936055687051967,0.1108682708586906,28.96719042416481,30,15,0.3055555555555555,0.4639999999999999,0.0001568876101043,0.0003235299735401,1.077084430403499,0.1138210133197046,0.8510652877577153,0.2429830989517447,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
handwriting,2,success,lraes,resnet1d,act,0.4136709560472157,0.4453012263622942,0.0316302703150784,7.646237234317948,30,14,0.3402777777777777,0.4430555555555555,0.0001569603540463,0.0003196527591971,1.0814173674002636,0.1189221867328133,0.8748595266326712,0.2591882417685239,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
handwriting,3,success,lraes,resnet1d,act,0.4038917991696072,0.4615408392829616,0.0576490401133544,14.273383603850329,30,24,0.3305555555555555,0.3680555555555555,0.0001568539742303,0.0003246680204768,1.0827120819399068,0.1189563891174228,0.8676174641069728,0.2621793509247431,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
natops,1,success,lraes,resnet1d,act,0.9373000436629222,0.9887883926889014,0.0514883490259792,5.493261616792814,18,30,0.972027972027972,0.972027972027972,0.0004448904319055,2.9115059257904394,1.2594759041478665,0.3911317384217564,0.9999999999899996,5.820767164174551,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
natops,2,success,lraes,resnet1d,act,0.9070392331641024,0.9661831034781856,0.059143870314083,6.520540857667825,27,14,1.0,0.972027972027972,0.0004454559363946,2.914979080421077,1.2811180536309317,0.414475451246508,0.9999999999899996,5.7362806886113855,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
natops,3,success,lraes,resnet1d,act,0.920588320022504,0.9552836052836052,0.0346952852611013,3.768816173057358,30,30,0.945887445887446,0.972027972027972,0.000445344590585,2.921661930278788,1.2813286211550812,0.415131443386026,0.9999999999899996,5.643837013582446,0.0,0.0,1440,1440,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
racketsports,1,success,lraes,resnet1d,act,0.8656212251404092,0.8899359908344853,0.024314765694076,2.8089379256145386,30,30,0.9409722222222222,0.9705882352941176,0.0002216803844905,0.0001210316092849,1.0976992720712933,0.1532233638823213,0.9999999999899998,2.143864856002683,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
racketsports,2,success,lraes,resnet1d,act,0.8588293650793651,0.8711043360433605,0.0122749709639953,1.4292675627822091,30,30,0.9701754385964912,1.0,0.0002216075350091,0.0001339234413551,1.089965409912064,0.1505473377383936,0.9999999999899998,2.1693166631450227,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
racketsports,3,success,lraes,resnet1d,act,0.8843719087962982,0.8506406872187597,-0.0337312215775384,-3.814143962273231,30,13,0.9705882352941176,0.9409722222222222,0.0002216272910596,0.0001230376265178,1.0993459763902975,0.1570738822029467,0.9999999999899998,2.1508125271014964,0.0,0.0,1200,1200,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
japanesevowels,1,success,lraes,resnet1d,act,0.9561456014766324,0.9624923597366992,0.0063467582600669,0.6637856814359199,30,21,0.9452769452769452,0.9628334628334628,0.00031549863781,2.462297012587332,1.2062595080050793,0.3206537616431116,0.9999999999899998,5.394679395933378,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
japanesevowels,2,success,lraes,resnet1d,act,0.9741476029508114,0.9697255094470724,-0.004422093503739,-0.4539448679439426,30,30,1.0,1.0,0.000315358105913,2.444034059442497,1.1993652045744243,0.3143751666314455,0.9999999999899998,5.356552201176861,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
japanesevowels,3,success,lraes,resnet1d,act,0.9681596726696928,0.9936650184458484,0.0255053457761555,2.634414948456783,30,27,1.0,1.0,0.0003154711698907,2.443914366956188,1.2064195959242263,0.3210643647383581,0.9999999999899998,5.378469108461614,0.0,0.0,2160,2160,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
atrialfibrillation,1,success,lraes,resnet1d,act,0.2164502164502164,0.1631701631701631,-0.0532800532800532,-24.61537324308218,30,30,0.5555555555555555,0.5555555555555555,0.000129289106716,0.027084522545836,1.0764692757040082,0.1299785863606854,0.9999999999899996,1.0436398830928968,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,csta_sameclass_zmix
atrialfibrillation,2,success,lraes,resnet1d,act,0.3205128205128205,0.2878787878787879,-0.0326340326340326,-10.181815005091902,28,30,0.5555555555555555,0.5555555555555555,0.0001276744903049,0.0331384098573621,1.0777932425471215,0.1247374564644101,0.9999999999899996,1.0337744315478616,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,csta_sameclass_zmix
atrialfibrillation,3,success,lraes,resnet1d,act,0.1666666666666666,0.1176470588235294,-0.0490196078431372,-29.411747058834106,30,30,0.5555555555555555,0.5555555555555555,0.0001290054705504,0.0324337904161834,1.0784844145172212,0.1299976690481648,0.9999999999899996,0.8437962467856867,0.0,0.0,120,120,10,9,0.0,0.0,0.0,lraes,csta_sameclass_zmix
ering,1,success,lraes,resnet1d,act,0.5424850558740912,0.7975061888527762,0.255021132978685,47.00979007762462,24,30,0.7777777777777777,0.7777777777777777,0.0001811688180729,0.0013165851109745,1.0952648699679428,0.1409385502245304,0.9999999999899996,1.0850636769840405,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
ering,2,success,lraes,resnet1d,act,0.848105426301868,0.8342202525955179,-0.0138851737063501,-1.6371988244076054,30,19,0.7777777777777778,1.0,0.0001815698562242,0.0013028555828044,1.1013596728663022,0.1477931754156043,0.9999999999899996,1.048420083095513,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
ering,3,success,lraes,resnet1d,act,0.8501737413578302,0.8527455553612198,0.0025718140033895,0.3025044853511459,30,23,0.7777777777777778,0.7777777777777778,0.0001812212774769,0.0013510841015142,1.0998614254830252,0.1448519539061769,0.9999999999899996,1.0999095086492523,0.0,0.0,240,240,10,10,0.0,0.0,0.0,lraes,csta_sameclass_zmix
