dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,latent_target_dist_mean_audit,latent_target_sampling_prob_mean_audit,latent_residual_norm_mean_audit,latent_pred_velocity_norm_mean_audit,latent_pred_target_cosine_mean_audit,latent_fallback_rate_audit,task_utility_mean_audit,task_margin_mean_audit,lc_utility_mean_audit,lc_margin_mean_audit,lc_margin_target_mean_audit,lc_fallback_rate_audit,spg_grad_norm_mean_audit,spg_projected_grad_norm_mean_audit,spg_projection_energy_mean_audit,ecl_projection_energy_mean_audit,ecl_alpha_mean_audit,ecl_alignment_to_projected_gradient_mean_audit,ecl_support_noise_norm_mean_audit,ecl_fallback_rate_audit,selected_template_entropy,direction_source,operator_source,spg_zhead_train_acc,spg_zhead_train_loss_mean,spg_grad_norm_mean,spg_grad_norm_std,spg_projected_grad_norm_mean,spg_projected_grad_norm_std,spg_projection_energy,spg_projection_energy_std,spg_direction_pairwise_cosine_mean,spg_effective_aug_multiplier,spg_support_rank,spg_support_condition,spg_projection_ridge,spg_noise_sigma,spg_zhead_epochs,spg_zhead_hidden_dim,ecl_projection_energy_mean,ecl_projection_energy_std,ecl_alpha_mean,ecl_alpha_std,ecl_alignment_to_projected_gradient_mean,ecl_direction_pairwise_cosine_mean,ecl_effective_aug_multiplier,ecl_support_rank,ecl_support_noise_norm_mean,ecl_support_noise_norm_std,ecl_fallback_rate,latent_train_cosine_loss_mean,latent_train_mse_mean,latent_train_pred_target_cosine_mean,latent_pred_velocity_norm_mean,latent_pred_velocity_norm_std,latent_target_velocity_norm_mean,latent_target_velocity_norm_std,latent_target_dist_mean,latent_target_dist_std,latent_target_sampling_entropy,latent_target_sampling_entropy_by_class_mean,latent_target_sampling_entropy_by_class_min,latent_fallback_rate,latent_residual_effective_rank,latent_residual_pairwise_cosine_mean,latent_generated_direction_pairwise_cosine_mean,latent_unique_direction_ratio,latent_effective_aug_multiplier,latent_pred_target_cosine_mean,latent_hidden_width,latent_class_embedding_dim,latent_hidden_layers,latent_lambda_cos,latent_flow_epochs,latent_flow_batch_size,latent_flow_lr,latent_flow_weight_decay,latent_rbf_tau_floor,task_utility_mean,task_utility_std,task_margin_mean,task_margin_std,task_bad_margin_mass,task_wrong_pred_mass,task_sampling_entropy,task_sampling_effective_support,task_kl_task_vs_geo,task_guidance_fallback_rate,task_guidance_fallback_reason,task_invalid_candidate_rate,task_warmup_train_epochs,task_warmup_train_loss_mean,task_guidance_beta,task_guidance_margin_min,task_guidance_lambda_margin,task_guidance_max_candidates,wdba_k,wdba_max_iter,wdba_tau,dba_k,dba_max_iter
japanesevowels,1,task_guided_latent_residual_flow,success,,0.9561456014766324,0.9867212092367176,0.030575607760085166,2160,10.0,10.0,covariance_state_task_guided_latent_residual,hard,resnet1d,True,False,none,True,task_reweighted_residual_sampling,0.9813519813519817,23,0,0,14.725773161975667,task_guided_latent_residual_flow,anchor_conditioned_task_guided_latent_residual,,,Task-Guided Latent Residual Flow,task_reweighted_latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0003158393939909,2.466109098980512,1.2125263523398366,0.3333899027507505,0.0248602950725059,5.3946793959333785,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/task_guided_latent_residual_flow/japanesevowels/s1/candidate_audit/japanesevowels_s1_task_guided_latent_residual_flow_candidate_audit.csv.gz,0.1,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0248602950725059,0.0,0.0,5.3946793959333785,2.466109098980512,,,,,,1.0,0.1,0.1000000014866667,,,task_guided_latent_residual_operator,task_guided_latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,task_guided_latent_residual_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,5.455307195703275,0.1147224720697784,5.455307195703275,0.2561311727097372,0.3321525895463274,0.0,0.0629970103198082,4.530239463161195,,,,0.0,,,,,,,,0.0,0.0,task_guided_latent_residual_operator,task_guided_latent_residual_flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130205899477005,0.0182908996939659,0.8697940707206726,0.2647542655467987,0.0504147186875343,1.4129554343334745,0.081210170458637,5.448756458011297,0.9070564827574782,2.61817000168098,,,0.0,44.702354416218846,0.0019451386107593,0.0529962900741286,1.0,10.0,0.3321525895463274,156.0,9.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,0.0620525294669115,0.080260942122742,4.545470539379967,1.36146590857192,0.0,0.0,2.61817000168098,13.864345389981706,0.5202795899418227,0.0,,0.0,10.0,0.2937581516802311,1.0,0.0,1.0,0.0,,,,,
japanesevowels,1,wdba_sameclass,success,,0.9561456014766324,0.9660935593023928,0.009947957825760412,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,0.9627039627039627,15,0,0,15.535099366912618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,2.521020860039065,,
japanesevowels,1,dba_sameclass,success,,0.9561456014766324,0.978753207436399,0.02260760595976663,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,0.9440559440559441,24,0,0,5.876478355843574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
japanesevowels,2,csta_topk_uniform_top5,success,,0.9741476029508114,0.9720074904623128,-0.0021401124884985467,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,11.033608180936426,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003157888430975,2.443911620853792,1.21840940076974,0.3328679261125654,0.0250582201224561,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2579419741768376,0.1527777777777778,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/japanesevowels/s2/candidate_audit/japanesevowels_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.099999999922356,1.4842596523008906,2.096609975878026,1.491775978425743,0.6048339974522824,2.0819890586645435,0.099999999922356,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0250582201224561,0.0,0.0,5.356552201176859,2.443911620853792,2.096609975878026,1.491775978425743,0.6048339974522824,2.0819890586645435,1.4842596523008906,1.0,0.099999999922356,0.1000000014901161,2.2579419741768376,0.1527777777777778,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7493481019152409,0.7534476229307976,0.0126902622167224,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,2.2579419741768376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,random_cov_state,success,,0.9741476029508114,0.973509205873986,-0.0006383970768253366,2160,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,30,0,0,5.9946814039722085,,,,,,,,,,2.4439405190992347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,csta_template_random_within_bank,success,,0.9741476029508114,0.9659490262680872,-0.008198576682724168,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,1.0,30,0,0,11.076875705039129,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003159928880963,2.4439152179397268,1.2237205603392214,0.3412513223765612,0.0250582201407812,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2808467200281277,0.1296296296296296,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/csta_template_random_within_bank/japanesevowels/s2/candidate_audit/japanesevowels_s2_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999999977245,1.0533893962004186,2.096609975878026,1.491775978425743,0.6048339974522824,2.0819890586645435,0.0999999999977245,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0250582201407812,0.0,0.0,5.356552201176859,2.4439152179397268,2.096609975878026,1.491775978425743,0.6048339974522824,2.0819890586645435,1.0533893962004186,1.0,0.0999999999977245,0.1000000014901161,2.2808467200281277,0.1296296296296296,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7493481019152409,0.7534476229307976,0.0126902622167224,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,2.2808467200281277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,spg_pia_zhead,success,,0.9741476029508114,0.9713527169301392,-0.002794886020672127,2160,10.0,10.0,covariance_state_support_projected_gradient,hard,resnet1d,True,False,none,True,support_projected_gradient_zhead,1.0,30,0,0,11.192139202030376,spg_pia_zhead,anchor_conditioned_support_projected_gradient,,,SPG-PIA,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0003156528639343,2.4538964694971197,1.230891816046687,0.3431401946880649,0.0250582201416601,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/spg_pia_zhead/japanesevowels/s2/candidate_audit/japanesevowels_s2_spg_pia_zhead_candidate_audit.csv.gz,0.0999999999999999,,,,,,0.0999999999999999,0.100000001479768,1.0,0.0999999999999999,0.0999999999999999,0.0250582201416601,0.0,0.0,5.356552201176859,2.4538964694971197,,,,,,1.0,0.0999999999999999,0.100000001479768,,,support_projected_gradient_operator,spg_pia_zhead,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,support_projected_gradient_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,0.0262876765304105,0.0218286825659607,0.8307139151233811,,,,,1.0,0.0,support_projected_gradient_operator,spg_pia_zhead,1.0,0.5916555415606126,0.0262876765304105,0.0459278674121451,0.0218286825659607,0.038168733611377,0.830713915123381,0.0494563008479132,0.9910330816832637,10.0,10.0,40318077.72597168,1e-06,0.1,50.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,ecl_spg_pia_zhead,success,,0.9741476029508114,0.9779768731614706,0.0038292702106592635,2160,10.0,10.0,covariance_state_energy_calibrated_langevin_spg,hard,resnet1d,True,False,none,True,energy_calibrated_langevin_support_projected_gradient,1.0,30,0,0,11.251145628048107,ecl_spg_pia_zhead,anchor_conditioned_energy_calibrated_langevin_support_projected_gradient,,,ECL-SPG-PIA,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0003157505227797,2.4522150837850463,1.228399486374788,0.3445729656557318,0.0250582201416601,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/ecl_spg_pia_zhead/japanesevowels/s2/candidate_audit/japanesevowels_s2_ecl_spg_pia_zhead_candidate_audit.csv.gz,0.1,,,,,,0.1,0.1000000014866667,1.0,0.0999999999999999,0.0999999999999999,0.0250582201416601,0.0,0.0,5.356552201176859,2.4522150837850463,,,,,,1.0,0.1,0.1000000014866667,,,energy_calibrated_langevin_spg_operator,ecl_spg_pia_zhead,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,energy_calibrated_langevin_spg_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,0.0262876765304105,0.0218286825659607,0.8307139151233811,0.6925315344731753,0.6691090951617619,0.8321360056345544,0.9995179947840376,0.0,0.0,energy_calibrated_langevin_spg_operator,ecl_spg_pia_zhead,1.0,0.5916555415606126,0.0262876765304105,0.0459278674121451,0.0218286825659607,0.038168733611377,0.830713915123381,0.0494563008479132,0.6952594655507467,10.0,10.0,40318077.72597168,1e-06,0.1,50.0,156.0,0.6925315344731752,0.0819212189656223,0.6691090951617619,0.1308831206537405,0.8321360056345544,0.6952594655507467,10.0,10.0,0.9995179947840376,0.0749218993351816,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,2,task_guided_latent_residual_flow,success,,0.9741476029508114,0.9673788889015396,-0.006768714049271818,2160,10.0,10.0,covariance_state_task_guided_latent_residual,hard,resnet1d,True,False,none,True,task_reweighted_residual_sampling,1.0,30,0,0,15.608625715831295,task_guided_latent_residual_flow,anchor_conditioned_task_guided_latent_residual,,,Task-Guided Latent Residual Flow,task_reweighted_latent_residual_distribution,local_margin_safe_step,whitening_coloring,0.0003158324675951,2.447662588819816,1.2116888092677265,0.3319368661000074,0.0250582201416601,5.356552201176859,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/task_guided_latent_residual_flow/japanesevowels/s2/candidate_audit/japanesevowels_s2_task_guided_latent_residual_flow_candidate_audit.csv.gz,0.0999999999999999,,,,,,,,,0.0999999999999999,0.0999999999999999,0.0250582201416601,0.0,0.0,5.356552201176859,2.447662588819816,,,,,,1.0,0.0999999999999999,0.1000000014866667,,,task_guided_latent_residual_operator,task_guided_latent_residual_flow,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,task_guided_latent_residual_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,5.489514472156847,0.1179037586306808,5.489514472156847,0.2414005006000973,0.3529644078272885,0.0,0.0859036115579949,4.124293300331812,,,,0.0,,,,,,,,0.0,0.0,task_guided_latent_residual_operator,task_guided_latent_residual_flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1266580820083618,0.0185559466481208,0.8733418583869934,0.2491592615842819,0.0489217564463615,1.4100509284675111,0.0851938733382886,5.505475085746379,0.9330355523651578,2.6141835875810555,,,0.0,44.39952387988407,0.0028398730599163,0.0469711256598954,1.0,10.0,0.3529644078272885,156.0,9.0,2.0,0.5,50.0,128.0,0.001,0.0001,1e-12,0.0844398264606129,0.1300934903614988,4.142434921062397,1.4707054627621228,0.0046296296296296,0.0046296296296296,2.6141835875810555,13.821079766609271,0.5282930742065568,0.0,,0.0,10.0,0.3434512566775083,1.0,0.0,1.0,0.0,,,,,
japanesevowels,2,wdba_sameclass,success,,0.9741476029508114,0.978029905954106,0.003882303003294618,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_weighted_dba_anchor_dtw_softmax,1.0,30,0,0,18.38733641593717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,2.571520915083758,,
japanesevowels,2,dba_sameclass,success,,0.9741476029508114,0.9784044696769024,0.0042568667260910464,2160,10.0,10.0,dtw_barycenter,hard,resnet1d,True,True,tslearn,True,same_class_dba,1.0,30,0,0,7.383730814792216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0
japanesevowels,3,csta_topk_uniform_top5,success,,0.9681596726696928,0.9858464973490269,0.017686824679334023,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9813519813519817,30,0,0,11.171243224991485,uniform_topk,single_anchor,5,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003158949349976,2.4440257806547754,1.2170674258325704,0.3375596601228831,0.0249446545303879,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.2753389404077917,0.1481481481481481,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/csta_topk_uniform_top5/japanesevowels/s3/candidate_audit/japanesevowels_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999388948,1.4898843334375682,2.084083082872028,1.5095176670305872,0.57456541584144,2.0908824064135976,0.0999999999388948,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0249446545303879,0.0,0.0,5.378469108461614,2.4440257806547754,2.084083082872028,1.5095176670305872,0.57456541584144,2.0908824064135976,1.4898843334375682,1.0,0.0999999999388948,0.1000000014901161,2.2753389404077917,0.1481481481481481,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7488016497452964,0.7512732409111937,0.0123525275859869,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,2.2753389404077917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,3,random_cov_state,success,,0.9681596726696929,0.9917695653737475,0.023609892704054558,2160,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,30,0,0,6.30195232690312,,,,,,,,,,2.444048555188742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,3,csta_template_random_within_bank,success,,0.9681596726696928,0.982738522154802,0.014578849485109124,2160,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,csta_bank_random,1.0,29,0,0,10.85184842091985,random_within_bank,single_anchor,,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0003159312399026,2.444022560921601,1.2190293024989145,0.33855812083975,0.0249446545322722,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,10.0,0.0,2.27925493282502,0.1296296296296296,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/csta_template_random_within_bank/japanesevowels/s3/candidate_audit/japanesevowels_s3_csta_template_random_within_bank_candidate_audit.csv.gz,0.0999999999478788,1.01048252029786,2.084083082872028,1.5095176670305872,0.57456541584144,2.0908824064135976,0.0999999999478788,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0249446545322722,0.0,0.0,5.378469108461614,2.444022560921601,2.084083082872028,1.5095176670305872,0.57456541584144,2.0908824064135976,1.01048252029786,1.0,0.0999999999478788,0.1000000014901161,2.27925493282502,0.1296296296296296,response_only,random,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,random,78.0,216.0,False,1.0,1.0,1.0,0.0,0.7488016497452964,0.7512732409111937,0.0123525275859869,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,2.27925493282502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
japanesevowels,3,spg_pia_zhead,success,,0.9681596726696928,0.9768711887014776,0.008711516031784772,2160,10.0,10.0,covariance_state_support_projected_gradient,hard,resnet1d,True,False,none,True,support_projected_gradient_zhead,1.0,30,0,0,11.972527506994084,spg_pia_zhead,anchor_conditioned_support_projected_gradient,,,SPG-PIA,telm2_support_projection,local_margin_safe_step,whitening_coloring,0.0003154380714862,2.452672409746116,1.2204879198945195,0.3360687242242026,0.02494465454452,5.378469108461614,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,2160.0,2160.0,10.0,1.0,0.0,0.0,0.0,1.0,2160.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/csta_ecl_spg_pia_pilot3/resnet1d_s123/_csta_runs/spg_pia_zhead/japanesevowels/s3/candidate_audit/japanesevowels_s3_spg_pia_zhead_candidate_audit.csv.gz,0.1,,,,,,0.1,0.1000000014832174,1.0,0.0999999999999999,0.0999999999999999,0.02494465454452,0.0,0.0,5.378469108461614,2.452672409746116,,,,,,1.0,0.1,0.1000000014832174,,,support_projected_gradient_operator,spg_pia_zhead,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,support_projected_gradient_operator,core_concat,concat_all,10.0,,none,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,0.0247561989318121,0.0204459488453791,0.8343154031406198,,,,,1.0,0.0,support_projected_gradient_operator,spg_pia_zhead,1.0,0.588192626349628,0.0247561989318121,0.0470832806760306,0.0204459488453791,0.0380717183168045,0.8343154031406199,0.0753478722064415,0.9912048664321488,10.0,10.0,45245561.84803968,1e-06,0.1,50.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
